"id","geometry","properties","type"
"74caaebd-c6e3-4038-97b5-790a11fc3e51","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-119.74938879126967""},{""N"":""-22.797276333766874""}]}}","{}","Feature"
"97942cb9-fa2b-4d5d-bd28-01a4f330fb7b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""102.38779017829995""},{""N"":""-68.87971381988334""}]}}","{}","Feature"
"c8e92ddf-4a19-47ed-bf72-29a3cfa0cf3a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-79.42569648462448""},{""N"":""-64.56525606016967""}]}}","{}","Feature"
"cb3dfb54-a56f-483a-88c6-0891572c5957","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-57.342261476325106""},{""N"":""47.3366398159353""}]}}","{}","Feature"
"4be7b043-d8a4-4e4f-9649-80dc24596da0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-158.09471018934465""},{""N"":""76.61128975775142""}]}}","{}","Feature"
"c2db00c3-3001-4ac1-8db9-26a30ca7a368","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-98.18681836677186""},{""N"":""-77.70978790171296""}]}}","{}","Feature"
"97e15a04-1d0a-43f1-9c84-87708340bf60","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""129.8276840669276""},{""N"":""63.22645270048483""}]}}","{}","Feature"
"c863e7ac-708e-4f81-aee1-ba202f11eaa0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""132.23097107143525""},{""N"":""-38.0637637153049""}]}}","{}","Feature"
"2e185bea-5a9a-43ec-b5f3-5176b483ed5c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""155.10345383309118""},{""N"":""22.075542948931428""}]}}","{}","Feature"
"1c9b030b-ae0a-4ded-a4d4-f4cb07b5d23d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""89.27632542729793""},{""N"":""10.120130013030149""}]}}","{}","Feature"
"478328eb-9458-4f76-be9a-c9065010b7a2","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""129.62592078988501""},{""N"":""9.988889374575336""}]}}","{}","Feature"
"48652370-46cc-44e5-939f-f906115ca5a8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-116.19774028224758""},{""N"":""14.63832007648594""}]}}","{}","Feature"
"e5925806-71b4-4ab2-950b-4c088207209a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""153.41745066453382""},{""N"":""69.15608976449565""}]}}","{}","Feature"
"0918ec16-f050-435e-aa12-f5583600de24","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""134.14956418062246""},{""N"":""-23.436809966771683""}]}}","{}","Feature"
"affa0b1d-a7b1-4b42-aea7-54b8131c8efc","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-16.963501494459507""},{""N"":""79.56382512497927""}]}}","{}","Feature"
"e3542106-97e8-4609-8ab7-cac9738d2404","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""24.504469935379745""},{""N"":""57.99065041694939""}]}}","{}","Feature"
"832f8b52-0852-495e-a454-af9f9cdb3e58","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-62.93870012010598""},{""N"":""14.780926443415751""}]}}","{}","Feature"
"eca2d1b5-06a0-4970-9714-8d2caff40ce2","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-14.279981236191674""},{""N"":""-37.34622669061963""}]}}","{}","Feature"
"0aaf871c-1919-4526-8dd7-3bccfb041fb0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-125.58712881765194""},{""N"":""43.16697763512806""}]}}","{}","Feature"
"3a492773-7e77-437f-8d14-b00042753b47","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-65.62530860850174""},{""N"":""-69.5067193656444""}]}}","{}","Feature"
"b4b3c08c-0bb1-48cf-bcfe-e3e76e1e5e98","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-64.9747242706118""},{""N"":""-9.403518426558321""}]}}","{}","Feature"
"5076533b-179d-43b3-99ef-5b0c4bfe4b19","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""164.84144068903618""},{""N"":""33.57481972400102""}]}}","{}","Feature"
"6a50bbf2-fd3c-474d-8afd-8b59c96383ad","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""153.7282914519027""},{""N"":""-47.14565193088532""}]}}","{}","Feature"
"d6138cbe-16e8-4338-950d-796d8e90b4f6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-70.69039230564465""},{""N"":""-0.6165591149046179""}]}}","{}","Feature"
"a8c03867-9276-4aae-ad6d-02063e739227","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""129.3788010072907""},{""N"":""-67.15060573020924""}]}}","{}","Feature"
"fbd0ddfd-b865-4189-b6ed-1fb0c9100bf1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-102.93766356653278""},{""N"":""65.68817107316443""}]}}","{}","Feature"
"2f7baeea-9e98-4414-b324-570baa313c1b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""144.5729664000944""},{""N"":""-71.8110427704342""}]}}","{}","Feature"
"dab23b06-bdce-4dde-a95e-2597cd3f1183","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""152.7807839373719""},{""N"":""-67.22608361353679""}]}}","{}","Feature"
"2332c493-3cf7-4665-98dd-2aaf1c16e7e2","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""140.15241471163495""},{""N"":""-59.33732455549791""}]}}","{}","Feature"
"29d9d1bc-72d9-49c9-b437-c7d94b9d03f8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-81.79611398847624""},{""N"":""4.468327978168247""}]}}","{}","Feature"
"35037402-4db1-4c52-9316-b3824a935706","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""113.89726779884705""},{""N"":""72.60444501425863""}]}}","{}","Feature"
"b4258527-e123-4457-b453-3f98eeee7264","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-15.199843042881383""},{""N"":""1.0227349187486823""}]}}","{}","Feature"
"326ebfd5-a6b0-44ea-8008-a9da88872808","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-64.88040053460799""},{""N"":""-47.34741261936808""}]}}","{}","Feature"
"c80b3ba9-b29f-4740-9af1-d00978bb7a65","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""155.64565055784573""},{""N"":""78.77108601684017""}]}}","{}","Feature"
"c8ae3a0b-9e8b-43ce-bece-88772448fbfb","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-100.32250314185777""},{""N"":""34.26572474253999""}]}}","{}","Feature"
"b88f6ebb-f67f-4b09-8f9c-f72ca71b419b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-137.2268992611324""},{""N"":""-37.461099856294915""}]}}","{}","Feature"
"89f6d89e-4bec-452e-b465-8661298a2b73","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-21.520371361434144""},{""N"":""-13.759457149246188""}]}}","{}","Feature"
"723deef1-e8cc-4aeb-856b-9d1e285bcdc3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-145.2702238866993""},{""N"":""-47.87598626456088""}]}}","{}","Feature"
"9ba661ce-445e-4f2d-a390-bc1ca0d7008e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-16.917104631328755""},{""N"":""-23.840741451347185""}]}}","{}","Feature"
"fa3db587-9443-45f4-b9a4-f67625a9e04d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-76.47221708206635""},{""N"":""57.938592950689014""}]}}","{}","Feature"
"1cf1d8f9-7be8-47c3-9f2d-b2026e0330c1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-74.17927669902276""},{""N"":""68.0597697730787""}]}}","{}","Feature"
"c8298c5e-0ed8-413a-ae7a-129b25d3233f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""16.691370882327732""},{""N"":""48.246983677057045""}]}}","{}","Feature"
"3687676d-9afd-41ac-bc61-7c52dd0b909a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""79.90244457887007""},{""N"":""41.439377425479194""}]}}","{}","Feature"
"0533c3a6-550d-4c5f-b0be-8415460bc8a6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""75.41975840988624""},{""N"":""-56.884831710000654""}]}}","{}","Feature"
"7102185c-75cb-4bd1-b3e1-02dc7a5e6b24","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-62.58355701557582""},{""N"":""-23.499159824916518""}]}}","{}","Feature"
"f6fb9647-af9e-48dc-8b2b-249bbabcfced","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""38.2838695668612""},{""N"":""50.52368220684002""}]}}","{}","Feature"
"10f42494-91e3-4291-96ed-91681664ce7d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""133.26837893482798""},{""N"":""23.20963684016175""}]}}","{}","Feature"
"59662c83-6d42-48a1-b211-c1cc82e28d4a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-49.68257399914012""},{""N"":""-6.460600003616747""}]}}","{}","Feature"
"319e3593-73e5-48f5-8d3d-7679d061cdf2","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""81.76133099037565""},{""N"":""26.678136307751885""}]}}","{}","Feature"
"59172ec6-9bed-414d-b7a6-0848250a9f91","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""88.7288784263551""},{""N"":""-13.552517993776235""}]}}","{}","Feature"
"d14d59ec-cf39-490c-91d0-1311d07b284b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-103.75765414338046""},{""N"":""58.09287317675381""}]}}","{}","Feature"
"8817cc8d-5c7d-4a85-bb06-f0a0757b0bf3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""68.02144468628848""},{""N"":""-14.602903213896568""}]}}","{}","Feature"
"15babce0-630b-417b-95ef-3e75967e5bb1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-26.764531400927382""},{""N"":""0.8217748083552578""}]}}","{}","Feature"
"7f3ac3d2-2c6b-4d9a-915b-aeb7bc71a9b6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""55.856427415894416""},{""N"":""70.82221885046613""}]}}","{}","Feature"
"5446bdc9-a7fa-4fe5-a315-addd1a3fcc5c","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""63.211822367093816""},{""N"":""42.660805302063594""}]}}","{}","Feature"
"462c3714-f420-4e46-a7cb-bd6f3a181d94","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-116.55077794750241""},{""N"":""-54.04893830965328""}]}}","{}","Feature"
"93bfa514-dadb-4a57-8b9e-57343b9c7deb","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""149.8762944755266""},{""N"":""69.6608177541383""}]}}","{}","Feature"
"b1975421-3da9-4401-9ce3-100d9449c38e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-116.65745454504997""},{""N"":""20.17673944443331""}]}}","{}","Feature"
"8949c80a-355e-4410-b256-2224a127a221","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""165.83195844082843""},{""N"":""-51.546323505841514""}]}}","{}","Feature"
"6af8bcca-1a71-4779-a19e-e034bb186183","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""51.4719160719676""},{""N"":""-57.49282173295178""}]}}","{}","Feature"
"9747ec29-3ddb-41c1-82c4-90f8c8e36cbe","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-36.12394494283825""},{""N"":""-11.188559453388223""}]}}","{}","Feature"
"94ef523b-79ef-40a5-ad1d-f33efaa7a4ac","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-48.24210788178445""},{""N"":""-71.38137677402636""}]}}","{}","Feature"
"6365e22c-258b-4fce-a423-dc0f304742af","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""151.2716811164999""},{""N"":""-16.531751024028054""}]}}","{}","Feature"
"85ef8b83-5501-4dba-8472-242901806c34","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-86.81624757833056""},{""N"":""-21.938317821533317""}]}}","{}","Feature"
"fb4be92d-9382-4007-b9db-e602b106f278","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-82.06748342671209""},{""N"":""16.434336867540964""}]}}","{}","Feature"
"de02891e-d063-421a-a4e8-e0e788d45d2d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""75.09747357932989""},{""N"":""-43.59731707591301""}]}}","{}","Feature"
"536fc5a1-7151-46f2-9c68-d20d0ed24beb","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""149.09729105085643""},{""N"":""-10.683092805395802""}]}}","{}","Feature"
"1cea3292-d95e-40a8-a912-2154599c23e3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""100.6224873525718""},{""N"":""-2.407170827944924""}]}}","{}","Feature"
"bef20093-eb91-45d9-8eb9-39239f528221","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-149.587068102049""},{""N"":""-78.05066483377334""}]}}","{}","Feature"
"f9cf0f4c-4eac-4413-a1f7-51278b4c26e5","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-17.929340027730717""},{""N"":""23.624557218955218""}]}}","{}","Feature"
"f280f905-d13a-4527-afe7-8eeced87e246","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""84.97668310995397""},{""N"":""27.40468109427276""}]}}","{}","Feature"
"33dfbb09-7b22-485e-8065-477180ae7f94","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""51.311880484088704""},{""N"":""-6.336554471928622""}]}}","{}","Feature"
"77c461bc-18ca-45a2-943d-d78b1bbffca7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-109.59301882225213""},{""N"":""31.13068021743348""}]}}","{}","Feature"
"21f51298-abbb-4c80-b383-299d98befc2e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-40.790791234563784""},{""N"":""-30.840339324618284""}]}}","{}","Feature"
"828e0094-b048-428c-b70d-dd049fb9638f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-96.99479022148266""},{""N"":""-48.754195008268226""}]}}","{}","Feature"
"42f01579-63fd-4192-9d0b-ab0fb329bea4","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""171.39821068285573""},{""N"":""-35.282805711887946""}]}}","{}","Feature"
"0925c525-cf59-4a87-be41-c94987003a7b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""55.74104384904098""},{""N"":""61.38820146121904""}]}}","{}","Feature"
"5d8fa778-99a5-411f-a7e0-727ee791be43","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""49.31254508626111""},{""N"":""-7.215241535280114""}]}}","{}","Feature"
"5d0a1605-0192-456b-bc28-1a241b151177","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-60.78414594443443""},{""N"":""39.838994024717636""}]}}","{}","Feature"
"863a8806-7085-4c10-b47b-411f4545b226","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""135.23419584150184""},{""N"":""-48.907701495375946""}]}}","{}","Feature"
"d61674ac-2085-43c7-869a-5eb6eeb6812f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""8.41050083745634""},{""N"":""36.50520813835115""}]}}","{}","Feature"
"01fc31b9-fd09-4a5d-ae33-3e0cb0008b9d","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""19.657898864462226""},{""N"":""28.407118691726907""}]}}","{}","Feature"
"ea6b72cd-e301-4ff5-92fb-853f4defe737","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-28.410238404249412""},{""N"":""-40.44625305122594""}]}}","{}","Feature"
"c73f153a-5928-4595-8bb0-98324325ae76","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-171.5058326710712""},{""N"":""-35.79111227456519""}]}}","{}","Feature"
"de61c1b2-97ee-4fce-a7ba-8bf89921e7b8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-97.7973829560404""},{""N"":""27.52615152756995""}]}}","{}","Feature"
"a10d3895-9c59-4a9d-9ef5-c10166212b3f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""128.6186342634412""},{""N"":""-38.9531669069552""}]}}","{}","Feature"
"14cd084b-adc7-408a-a592-86c9e5f5151a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-75.41432425072496""},{""N"":""-67.19000243329226""}]}}","{}","Feature"
"4ce5ccdb-1193-4e6d-8c0d-43ea415a393b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""14.952246345229042""},{""N"":""72.9772136537338""}]}}","{}","Feature"
"6c0e6c58-f479-41e4-b753-728231d1634f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""144.6481762506749""},{""N"":""47.900748200164216""}]}}","{}","Feature"
"dfa31079-91fb-40f2-8629-41d222e9df12","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-94.63017893196935""},{""N"":""20.827462575653755""}]}}","{}","Feature"
"828d2899-b9b5-4d80-88e5-c8637431ee42","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-59.49484328876976""},{""N"":""63.09543988805419""}]}}","{}","Feature"
"42f5bfc4-f005-4e86-8abe-49ed086e73a7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""24.670000897861144""},{""N"":""-9.039210703975698""}]}}","{}","Feature"
"227d3710-3e8d-4357-b299-915b7d0d1e89","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-33.68864348478192""},{""N"":""67.84892294306991""}]}}","{}","Feature"
"4dfeccbe-70d0-4e1d-b8f9-8a8f74263ccd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-31.189904718782287""},{""N"":""-54.28389968970393""}]}}","{}","Feature"
"109c09bc-088b-44de-b707-d8407d8e2932","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-49.09206806764692""},{""N"":""-72.11608771436573""}]}}","{}","Feature"
"5b03d90b-2875-4236-9a64-400f5aa6eaf1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""122.19054660569185""},{""N"":""-79.29362734593816""}]}}","{}","Feature"
"82f3317e-3a98-4cdc-aec8-168ca9c0c2dd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""81.55860949792265""},{""N"":""-35.04475244726109""}]}}","{}","Feature"
"dd47d036-474e-473c-b923-b2cc2e1bb4e4","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-118.29614799671504""},{""N"":""-47.70290378848859""}]}}","{}","Feature"
"4d399e54-4bdc-491d-a125-f74b3f8e66c6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""170.99426361074234""},{""N"":""56.28884995813684""}]}}","{}","Feature"
"aae48c06-944d-423f-8e13-688c836b8b49","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-0.2645031250585532""},{""N"":""20.222782682402595""}]}}","{}","Feature"
"e211207e-df1c-4c56-889d-abea909ca176","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-12.735504709411202""},{""N"":""-20.124678255360173""}]}}","{}","Feature"
"e973fd94-8e66-4233-8861-5d06e506c273","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-151.12818340360772""},{""N"":""-40.52467310946792""}]}}","{}","Feature"
"97f355c7-a2a5-47b4-8d37-5db655d429b3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""96.90363099706389""},{""N"":""-15.200536659133974""}]}}","{}","Feature"
"e33e24cf-89ee-4172-b74c-e48e0cf3ad2e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-172.2701356741606""},{""N"":""-30.184416352063828""}]}}","{}","Feature"
"32d4a9f4-372f-41ec-9bc5-f74e58e6d5b9","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""152.80614906849172""},{""N"":""-7.44316402949849""}]}}","{}","Feature"
"12816d88-e7e6-4466-877a-cf2a537c288e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-12.219636821209491""},{""N"":""16.665573546494812""}]}}","{}","Feature"
"72fa8cbe-69a4-4cff-b749-af723936a4da","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""68.569120321812""},{""N"":""-59.8269481521395""}]}}","{}","Feature"
"4b8b7f38-7daa-4f25-b605-9d9ae3de8580","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-4.2883863944512655""},{""N"":""-2.880538463856368""}]}}","{}","Feature"
"64933f34-f40a-4015-95f2-8dc8284cf0e7","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-92.03217757950907""},{""N"":""-28.901213579729408""}]}}","{}","Feature"
"2199b0e0-f3d6-40ae-8617-e6902fce75d3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-37.313436599826844""},{""N"":""75.20785406248177""}]}}","{}","Feature"
"f5591f8d-7ae6-4625-98b1-1aa18590685b","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-156.62142541573033""},{""N"":""-55.76489071111954""}]}}","{}","Feature"
"40009fd9-895e-4308-9243-06f58da51463","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""90.231742628809""},{""N"":""36.625989436354445""}]}}","{}","Feature"
"cacd008f-1b52-43d6-8fe0-b15a577a0dae","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""7.006822922656511""},{""N"":""45.135341041319634""}]}}","{}","Feature"
"416eb207-30ba-4962-8dc8-640fba5c6a4e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-27.712773331426177""},{""N"":""-33.82121482864246""}]}}","{}","Feature"
"cdec5d48-063a-485f-97d4-165bdcc80e53","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-53.12962503102847""},{""N"":""-51.389430013692206""}]}}","{}","Feature"
"cfc24eae-7c1d-40b5-8545-1b56b35e52b3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""98.04580910831771""},{""N"":""55.70874836326175""}]}}","{}","Feature"
"bc4c2d95-d492-43f4-8e5b-0a8bef58a0c0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""24.81039181579567""},{""N"":""-13.242257114127156""}]}}","{}","Feature"
"aab9c51d-8335-421f-ae91-2a63c30597c6","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""122.36798413638957""},{""N"":""-55.28910225667534""}]}}","{}","Feature"
"85da9055-2019-41d9-ab9a-ac1b16fce295","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""20.23347072258045""},{""N"":""20.69371979297418""}]}}","{}","Feature"
"48cd2bbb-7e23-44f3-ac44-7197b90ef4b1","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""51.554066353818456""},{""N"":""24.41255463368819""}]}}","{}","Feature"
"014c2d56-4025-44e2-b556-4195e170e878","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-118.12922457035178""},{""N"":""20.175954601479447""}]}}","{}","Feature"
"4d42f44b-4a8a-4a39-96db-4e08f93647f9","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""29.56403108080488""},{""N"":""-41.36319130493096""}]}}","{}","Feature"
"b45fdf8d-b0ec-4fc6-947c-bd1d7fdb2b13","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-135.45283958795756""},{""N"":""-41.6785261195022""}]}}","{}","Feature"
"2455eb08-f1a2-4043-bb10-f3d70d7c23d0","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-20.669845508727178""},{""N"":""18.70085837632658""}]}}","{}","Feature"
"4f1ec4da-86c4-4225-b6d7-e08c3288456e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-22.48161730539468""},{""N"":""54.81682242519321""}]}}","{}","Feature"
"6a1844f8-80cb-4f3d-86c4-a881e90f69b8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""108.90015959837842""},{""N"":""54.6101238605371""}]}}","{}","Feature"
"077778e9-be3e-41e6-8b7b-06576e36f547","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""70.80859220033182""},{""N"":""74.43319593359718""}]}}","{}","Feature"
"5bae8c7f-7192-43db-8999-1a83c5c98bdc","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""123.59554460112736""},{""N"":""47.492674273159025""}]}}","{}","Feature"
"b890434c-9908-46b0-a3da-e7c90bb2eb87","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""23.382295944327467""},{""N"":""70.68310866927732""}]}}","{}","Feature"
"c73acf7b-56c5-4cd2-9480-b740410a6377","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-143.2877707740956""},{""N"":""-52.920527865139846""}]}}","{}","Feature"
"8865169d-94bc-40f5-9f29-93e6d74c12e8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""173.55502811505562""},{""N"":""10.626201416468106""}]}}","{}","Feature"
"db45f698-69a0-4903-8d73-d503a3b293e3","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""47.37895736470557""},{""N"":""31.357640902583796""}]}}","{}","Feature"
"75e545cb-666d-4307-947d-f2c7ea0b692a","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-45.535040092056704""},{""N"":""-79.99374690891119""}]}}","{}","Feature"
"b8564ae5-5743-49a3-a922-2659bead9ee8","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""76.66924350770995""},{""N"":""11.928300726392038""}]}}","{}","Feature"
"a837bd1d-30a6-4261-9569-7b462a7630cb","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-128.72478539830564""},{""N"":""-1.1189188866264743""}]}}","{}","Feature"
"abc2439c-9991-44f4-af7a-d367c1453e0e","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-109.9290503239878""},{""N"":""-32.33181523474755""}]}}","{}","Feature"
"20f63415-a37e-42b0-9550-4fcd7822bd4f","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""91.17375757177922""},{""N"":""25.0328238844277""}]}}","{}","Feature"
"deb23c02-a60f-4826-9674-20e974c10f54","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""130.78825712674268""},{""N"":""26.971513824762184""}]}}","{}","Feature"
"2315a544-d025-4cb5-879e-3c14fd5c79bd","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""22.322803504458932""},{""N"":""-27.865710986512795""}]}}","{}","Feature"
"52f4e119-97ee-411c-8995-bf9a26366f79","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""54.33256820585004""},{""N"":""-61.88081164686306""}]}}","{}","Feature"
"d7068932-1a8c-4cc6-9ef7-028676185a03","{""type"":{""S"":""Point""},""coordinates"":{""L"":[{""N"":""-54.047241171121186""},{""N"":""-47.62900782344573""}]}}","{}","Feature"
